seq_id,day,entity,split_group_id,seq_y,mlm_error_ratio,mlm_loss,distance,distance_z,composite_score
Thursday_4997684_192.168.10.8::7002::6,Thursday,192.168.10.8::7002::6,Thursday::192.168.10.8::7002::6,0,1.0,15.793408393859863,1.7014316320419312,0.8176165096491704,1.8176165096491705
Tuesday_4997089_192.168.10.5::53::17,Tuesday,192.168.10.5::53::17,Tuesday::192.168.10.5::53::17,0,0.15341269969940186,4.829837322235107,1.0493218898773193,0.0,0.15341269969940186
Thursday_4997677_192.168.10.8::1071::6,Thursday,192.168.10.8::1071::6,Thursday::192.168.10.8::1071::6,0,1.0,26.356632232666016,1.172895908355713,0.0,1.0
Thursday_4997677_192.168.10.8::27352::6,Thursday,192.168.10.8::27352::6,Thursday::192.168.10.8::27352::6,0,1.0,20.88935661315918,1.174162745475769,0.0,1.0
Thursday_4997678_192.168.10.8::2725::6,Thursday,192.168.10.8::2725::6,Thursday::192.168.10.8::2725::6,0,1.0,22.116867065429688,1.3685269355773926,0.0,1.0
Thursday_4997683_192.168.10.8::1025::6,Thursday,192.168.10.8::1025::6,Thursday::192.168.10.8::1025::6,0,1.0,24.89406967163086,1.3925307989120483,0.015080774323072987,1.015080774323073
Thursday_4997684_192.168.10.8::1594::6,Thursday,192.168.10.8::1594::6,Thursday::192.168.10.8::1594::6,0,1.0,32.29227066040039,1.347035527229309,0.0,1.0
Thursday_4997681_192.168.10.8::2323::6,Thursday,192.168.10.8::2323::6,Thursday::192.168.10.8::2323::6,0,1.0,21.89019012451172,1.4748551845550537,0.2289625586415341,1.228962558641534
Thursday_4997682_192.168.10.8::1935::6,Thursday,192.168.10.8::1935::6,Thursday::192.168.10.8::1935::6,0,1.0,14.144789695739746,1.4759948253631592,0.23192338741196342,1.2319233874119635
Tuesday_4997082_192.168.10.9::80::6,Tuesday,192.168.10.9::80::6,Tuesday::192.168.10.9::80::6,0,0.30500003695487976,3.9882264137268066,2.0452563762664795,1.7108858515726832,2.015885888527563
Thursday_4997677_192.168.10.8::2106::6,Thursday,192.168.10.8::2106::6,Thursday::192.168.10.8::2106::6,0,1.0,39.77503204345703,1.4153635501861572,0.07440110262267383,1.0744011026226739
Thursday_4997683_192.168.10.8::3::6,Thursday,192.168.10.8::3::6,Thursday::192.168.10.8::3::6,0,1.0,24.304122924804688,1.3119844198226929,0.0,1.0
Tuesday_4997185_192.168.10.9::53::17,Tuesday,192.168.10.9::53::17,Tuesday::192.168.10.9::53::17,0,0.016393624246120453,1.8102073669433594,1.1269611120224,0.0,0.016393624246120453
Thursday_4997681_192.168.10.8::84::6,Thursday,192.168.10.8::84::6,Thursday::192.168.10.8::84::6,0,1.0,16.37265968322754,1.1844226121902466,0.0,1.0
Thursday_4997682_192.168.10.8::668::6,Thursday,192.168.10.8::668::6,Thursday::192.168.10.8::668::6,0,1.0,30.790725708007812,1.303391456604004,0.0,1.0
Wednesday_4997375_192.168.10.8::80::6,Wednesday,192.168.10.8::80::6,Wednesday::192.168.10.8::80::6,0,0.5524525046348572,8.677719116210938,1.7923284769058228,1.0537698585816844,1.6062223632165415
Thursday_4997677_192.168.10.8::1186::6,Thursday,192.168.10.8::1186::6,Thursday::192.168.10.8::1186::6,0,1.0,22.775726318359375,1.3456977605819702,0.0,1.0
Friday_4997944_192.168.10.9::80::6,Friday,192.168.10.9::80::6,Friday::192.168.10.9::80::6,0,0.7065873146057129,9.50142765045166,1.2943980693817139,0.0,0.7065873146057129
Wednesday_4997497_192.168.10.5::53::17,Wednesday,192.168.10.5::53::17,Wednesday::192.168.10.5::53::17,0,0.011805555783212185,1.502634882926941,1.0104583501815796,0.0,0.011805555783212185
Thursday_4997677_192.168.10.8::9876::6,Thursday,192.168.10.8::9876::6,Thursday::192.168.10.8::9876::6,0,1.0,36.387935638427734,1.338890552520752,0.0,1.0
Monday_4996898_192.168.10.15::53::17,Monday,192.168.10.15::53::17,Monday::192.168.10.15::53::17,0,0.0018867924809455872,1.3588759899139404,1.076278805732727,0.0,0.0018867924809455872
Wednesday_4997471_192.168.10.12::443::6,Wednesday,192.168.10.12::443::6,Wednesday::192.168.10.12::443::6,0,0.6209654808044434,9.512709617614746,1.0488276481628418,0.0,0.6209654808044434
Thursday_4997684_192.168.10.8::7019::6,Thursday,192.168.10.8::7019::6,Thursday::192.168.10.8::7019::6,0,1.0,24.228193283081055,1.2547590732574463,0.0,1.0
Thursday_4997677_192.168.10.8::5560::6,Thursday,192.168.10.8::5560::6,Thursday::192.168.10.8::5560::6,0,1.0,18.17927360534668,1.1778161525726318,0.0,1.0
Thursday_4997684_192.168.10.8::5221::6,Thursday,192.168.10.8::5221::6,Thursday::192.168.10.8::5221::6,0,1.0,33.27928161621094,1.7708516120910645,0.9979721732146005,1.9979721732146005
Thursday_4997680_192.168.10.8::137::17,Thursday,192.168.10.8::137::17,Thursday::192.168.10.8::137::17,0,1.0,14.471800804138184,1.2963045835494995,0.0,1.0
Thursday_4997681_192.168.10.8::1086::6,Thursday,192.168.10.8::1086::6,Thursday::192.168.10.8::1086::6,0,1.0,14.07457447052002,1.743198275566101,0.9261277869841815,1.9261277869841815
Thursday_4997679_192.168.10.8::8008::6,Thursday,192.168.10.8::8008::6,Thursday::192.168.10.8::8008::6,0,1.0,23.03814697265625,1.3277884721755981,0.0,1.0
Wednesday_4997367_192.168.10.51::53::17,Wednesday,192.168.10.51::53::17,Wednesday::192.168.10.51::53::17,0,0.005277670454233885,1.5996750593185425,0.8809700608253479,0.0,0.005277670454233885
Wednesday_4997402_192.168.10.5::53::17,Wednesday,192.168.10.5::53::17,Wednesday::192.168.10.5::53::17,0,0.0,1.4097445011138916,0.9738977551460266,0.0,0.0
Thursday_4997766_192.168.10.14::22::6,Thursday,192.168.10.14::22::6,Thursday::192.168.10.14::22::6,0,1.0,12.30260181427002,1.1116918325424194,0.0,1.0
Wednesday_4997412_192.168.10.9::88::6,Wednesday,192.168.10.9::88::6,Wednesday::192.168.10.9::88::6,0,1.0,16.81525230407715,1.133928894996643,0.0,1.0
Wednesday_4997459_192.168.10.17::53::17,Wednesday,192.168.10.17::53::17,Wednesday::192.168.10.17::53::17,0,0.1100466176867485,2.5812461376190186,1.0668766498565674,0.0,0.1100466176867485
Friday_4998071_192.168.10.17::53::17,Friday,192.168.10.17::53::17,Friday::192.168.10.17::53::17,0,0.008249158971011639,1.200222373008728,1.0048024654388428,0.0,0.008249158971011639
Thursday_4997678_192.168.10.8::15660::6,Thursday,192.168.10.8::15660::6,Thursday::192.168.10.8::15660::6,0,1.0,16.186145782470703,1.3705477714538574,0.0,1.0
Friday_4998044_192.168.10.8::53::17,Friday,192.168.10.8::53::17,Friday::192.168.10.8::53::17,0,0.024536697193980217,1.69904363155365,0.9137246012687683,0.0,0.024536697193980217
Thursday_4997683_192.168.10.8::2393::6,Thursday,192.168.10.8::2393::6,Thursday::192.168.10.8::2393::6,0,1.0,19.445056915283203,1.2732592821121216,0.0,1.0
Thursday_4997679_192.168.10.8::8093::6,Thursday,192.168.10.8::8093::6,Thursday::192.168.10.8::8093::6,0,1.0,33.348323822021484,1.2307913303375244,0.0,1.0
Wednesday_4997475_192.168.10.17::53::17,Wednesday,192.168.10.17::53::17,Wednesday::192.168.10.17::53::17,0,0.940161406993866,5.7698187828063965,2.600139856338501,3.1524935584468947,4.092654965440761
Friday_4997946_192.168.10.15::8080::6,Friday,192.168.10.15::8080::6,Friday::192.168.10.15::8080::6,0,1.0,19.72869300842285,1.978081226348877,1.5363623393227297,2.5363623393227295
Thursday_4997682_192.168.10.8::1782::6,Thursday,192.168.10.8::1782::6,Thursday::192.168.10.8::1782::6,0,1.0,26.9251651763916,2.0640218257904053,1.7596391802051001,2.7596391802051
Thursday_4997682_192.168.10.8::1503::6,Thursday,192.168.10.8::1503::6,Thursday::192.168.10.8::1503::6,0,1.0,26.07974624633789,1.3577547073364258,0.0,1.0
Monday_4996901_192.168.10.16::80::6,Monday,192.168.10.16::80::6,Monday::192.168.10.16::80::6,0,0.461416095495224,5.342205047607422,1.0047649145126343,0.0,0.461416095495224
Monday_4996920_192.168.10.17::443::6,Monday,192.168.10.17::443::6,Monday::192.168.10.17::443::6,0,0.0533333383500576,3.0384621620178223,1.7966991662979126,1.0651250705104522,1.1184584088605098
Monday_4996895_192.168.10.3::53::17,Monday,192.168.10.3::53::17,Monday::192.168.10.3::53::17,0,0.09314700216054916,2.3160343170166016,2.9640142917633057,4.097852736151761,4.1909997383123105
Thursday_4997682_192.168.10.8::259::6,Thursday,192.168.10.8::259::6,Thursday::192.168.10.8::259::6,0,1.0,19.804052352905273,1.1793214082717896,0.0,1.0
Tuesday_4997178_192.168.10.25::53::17,Tuesday,192.168.10.25::53::17,Tuesday::192.168.10.25::53::17,0,0.05999929830431938,2.1970672607421875,1.0337570905685425,0.0,0.05999929830431938
Thursday_4997684_192.168.10.8::56738::6,Thursday,192.168.10.8::56738::6,Thursday::192.168.10.8::56738::6,0,1.0,23.87612533569336,1.5103797912597656,0.3212567945458735,1.3212567945458735
Monday_4996818_192.168.10.17::80::6,Monday,192.168.10.17::80::6,Monday::192.168.10.17::80::6,0,0.6171535849571228,6.868231296539307,1.2171871662139893,0.0,0.6171535849571228
Monday_4996900_192.168.10.25::443::6,Monday,192.168.10.25::443::6,Monday::192.168.10.25::443::6,0,0.8620871901512146,11.633780479431152,1.575149655342102,0.4895312856555601,1.3516184758067746
Thursday_4997682_192.168.10.8::16018::6,Thursday,192.168.10.8::16018::6,Thursday::192.168.10.8::16018::6,0,1.0,27.88709831237793,1.0942307710647583,0.0,1.0
Thursday_4997778_192.168.10.16::80::6,Thursday,192.168.10.16::80::6,Thursday::192.168.10.16::80::6,0,0.10209456831216812,3.573558807373047,1.705505132675171,0.8281996142427208,0.9302941825548889
Wednesday_4997463_192.168.10.19::443::6,Wednesday,192.168.10.19::443::6,Wednesday::192.168.10.19::443::6,0,0.5289337038993835,7.714180946350098,1.0934844017028809,0.0,0.5289337038993835
Thursday_4997678_192.168.10.8::3283::6,Thursday,192.168.10.8::3283::6,Thursday::192.168.10.8::3283::6,0,1.0,32.00080490112305,1.5822657346725464,0.5080191217038874,1.5080191217038874
Friday_4998043_192.168.10.16::123::17,Friday,192.168.10.16::123::17,Friday::192.168.10.16::123::17,0,0.2378571480512619,6.487864017486572,1.0781806707382202,0.0,0.2378571480512619
Monday_4996910_192.168.10.25::80::6,Monday,192.168.10.25::80::6,Monday::192.168.10.25::80::6,0,0.657471776008606,9.795361518859863,2.8119876384735107,3.702881894697956,4.360353670706562
Friday_4997941_192.168.10.8::53::17,Friday,192.168.10.8::53::17,Friday::192.168.10.8::53::17,0,0.030312178656458855,1.7855271100997925,1.048095703125,0.0,0.030312178656458855
Thursday_4997679_192.168.10.8::1122::6,Thursday,192.168.10.8::1122::6,Thursday::192.168.10.8::1122::6,0,1.0,14.362385749816895,1.3773285150527954,0.0,1.0
Tuesday_4997098_192.168.10.50::389::6,Tuesday,192.168.10.50::389::6,Tuesday::192.168.10.50::389::6,0,1.0,19.12575340270996,1.1786253452301025,0.0,1.0
Thursday_4997681_192.168.10.8::3221::6,Thursday,192.168.10.8::3221::6,Thursday::192.168.10.8::3221::6,0,1.0,19.318212509155273,1.306057095527649,0.0,1.0
Tuesday_4997201_192.168.10.17::443::6,Tuesday,192.168.10.17::443::6,Tuesday::192.168.10.17::443::6,0,0.49268847703933716,7.701779842376709,1.2163325548171997,0.0,0.49268847703933716
Friday_4998043_192.168.10.25::80::6,Friday,192.168.10.25::80::6,Friday::192.168.10.25::80::6,0,0.9750000238418579,11.146385192871094,1.1425747871398926,0.0,0.9750000238418579
Tuesday_4997172_192.168.10.16::123::17,Tuesday,192.168.10.16::123::17,Tuesday::192.168.10.16::123::17,0,0.0,0.6431010961532593,2.9999611377716064,4.191243965309747,4.191243965309747
Thursday_4997679_192.168.10.8::10024::6,Thursday,192.168.10.8::10024::6,Thursday::192.168.10.8::10024::6,0,1.0,35.38505172729492,1.5802361965179443,0.5027463068695193,1.5027463068695193
Thursday_4997678_192.168.10.8::1328::6,Thursday,192.168.10.8::1328::6,Thursday::192.168.10.8::1328::6,0,1.0,18.15390396118164,1.6061736345291138,0.570132725597683,1.570132725597683
Thursday_4997680_192.168.10.8::49152::6,Thursday,192.168.10.8::49152::6,Thursday::192.168.10.8::49152::6,0,1.0,9.060161590576172,1.4777828454971313,0.2365687295382887,1.2365687295382888
Thursday_4997679_192.168.10.8::9099::6,Thursday,192.168.10.8::9099::6,Thursday::192.168.10.8::9099::6,0,1.0,35.74088668823242,1.21553373336792,0.0,1.0
Thursday_4997684_192.168.10.8::787::6,Thursday,192.168.10.8::787::6,Thursday::192.168.10.8::787::6,0,1.0,33.400997161865234,1.3312292098999023,0.0,1.0
Friday_4997968_192.168.10.16::53::17,Friday,192.168.10.16::53::17,Friday::192.168.10.16::53::17,0,0.03323392570018768,2.0086772441864014,1.39568293094635,0.023270129380363016,0.0565040550805507
Wednesday_4997484_192.168.10.25::443::6,Wednesday,192.168.10.25::443::6,Wednesday::192.168.10.25::443::6,0,1.0,11.523710250854492,1.4238604307174683,0.09647631101910607,1.096476311019106
Thursday_4997679_192.168.10.8::2601::6,Thursday,192.168.10.8::2601::6,Thursday::192.168.10.8::2601::6,0,1.0,34.430938720703125,1.1455609798431396,0.0,1.0
Thursday_4997677_192.168.10.8::18040::6,Thursday,192.168.10.8::18040::6,Thursday::192.168.10.8::18040::6,0,1.0,20.11196517944336,1.2218046188354492,0.0,1.0
Thursday_4997679_192.168.10.8::8994::6,Thursday,192.168.10.8::8994::6,Thursday::192.168.10.8::8994::6,0,1.0,16.932554244995117,1.683680772781372,0.771499123868754,1.7714991238687539
Tuesday_4997082_192.168.10.50::137::17,Tuesday,192.168.10.50::137::17,Tuesday::192.168.10.50::137::17,0,1.0,8.792601585388184,1.2652747631072998,0.0,1.0
Thursday_4997775_192.168.10.17::123::17,Thursday,192.168.10.17::123::17,Thursday::192.168.10.17::123::17,0,0.03095238283276558,2.350360631942749,1.0880942344665527,0.0,0.03095238283276558
Thursday_4997679_192.168.10.8::1094::6,Thursday,192.168.10.8::1094::6,Thursday::192.168.10.8::1094::6,0,1.0,22.59296226501465,1.6313575506210327,0.6355614666419678,1.6355614666419678
Monday_4996914_192.168.10.51::80::6,Monday,192.168.10.51::80::6,Monday::192.168.10.51::80::6,0,0.4930191934108734,6.994131565093994,1.1287692785263062,0.0,0.4930191934108734
Thursday_4997683_192.168.10.5::443::6,Thursday,192.168.10.5::443::6,Thursday::192.168.10.5::443::6,0,0.4742945730686188,4.97829008102417,1.2206993103027344,0.0,0.4742945730686188
Friday_4998072_192.168.10.12::137::17,Friday,192.168.10.12::137::17,Friday::192.168.10.12::137::17,0,1.0,9.570276260375977,1.506401777267456,0.3109217677603895,1.3109217677603895
Thursday_4997756_192.168.10.25::443::6,Thursday,192.168.10.25::443::6,Thursday::192.168.10.25::443::6,0,1.0,13.125914573669434,1.2150837182998657,0.0,1.0
Thursday_4997678_192.168.10.8::6346::6,Thursday,192.168.10.8::6346::6,Thursday::192.168.10.8::6346::6,0,1.0,34.18648147583008,1.6900004148483276,0.7879177865891275,1.7879177865891274
Tuesday_4997116_192.168.10.17::80::6,Tuesday,192.168.10.17::80::6,Tuesday::192.168.10.17::80::6,0,0.24666666984558105,2.9836156368255615,1.2681964635849,0.0,0.24666666984558105
Friday_4998062_192.168.10.25::443::6,Friday,192.168.10.25::443::6,Friday::192.168.10.25::443::6,0,0.9655685424804688,20.17923355102539,1.335844874382019,0.0,0.9655685424804688
Thursday_4997681_192.168.10.8::711::6,Thursday,192.168.10.8::711::6,Thursday::192.168.10.8::711::6,0,1.0,19.48676872253418,1.365472435951233,0.0,1.0
Wednesday_4997371_192.168.10.9::53::17,Wednesday,192.168.10.9::53::17,Wednesday::192.168.10.9::53::17,0,0.0035714288242161274,1.0818579196929932,1.113476276397705,0.0,0.0035714288242161274
Thursday_4997677_192.168.10.8::1060::6,Thursday,192.168.10.8::1060::6,Thursday::192.168.10.8::1060::6,0,1.0,28.451818466186523,1.3956393003463745,0.02315677547555369,1.0231567754755537
Thursday_4997659_192.168.10.15::22::6,Thursday,192.168.10.15::22::6,Thursday::192.168.10.15::22::6,0,1.0,13.349573135375977,1.286034107208252,0.0,1.0
Thursday_4997763_192.168.10.12::443::6,Thursday,192.168.10.12::443::6,Thursday::192.168.10.12::443::6,0,0.5154158473014832,6.6243486404418945,1.1922069787979126,0.0,0.5154158473014832
Friday_4997985_192.168.10.9::443::6,Friday,192.168.10.9::443::6,Friday::192.168.10.9::443::6,0,0.7283205389976501,10.03685474395752,0.963559627532959,0.0,0.7283205389976501
Thursday_4997684_192.168.10.8::1009::6,Thursday,192.168.10.8::1009::6,Thursday::192.168.10.8::1009::6,0,1.0,18.277118682861328,1.2897305488586426,0.0,1.0
Wednesday_4997366_192.168.10.16::443::6,Wednesday,192.168.10.16::443::6,Wednesday::192.168.10.16::443::6,0,0.7066689133644104,11.055846214294434,1.361086368560791,0.0,0.7066689133644104
Thursday_4997767_192.168.10.5::443::6,Thursday,192.168.10.5::443::6,Thursday::192.168.10.5::443::6,0,0.5680374503135681,7.101737976074219,1.0329506397247314,0.0,0.5680374503135681
Wednesday_4997497_192.168.10.8::53::17,Wednesday,192.168.10.8::53::17,Wednesday::192.168.10.8::53::17,0,0.125,3.1693990230560303,0.8988412022590637,0.0,0.125
Friday_4997987_192.168.10.8::80::6,Friday,192.168.10.8::80::6,Friday::192.168.10.8::80::6,0,0.43873023986816406,10.204657554626465,1.6266837120056152,0.6234186618718608,1.062148901740025
Thursday_4997677_192.168.10.8::259::6,Thursday,192.168.10.8::259::6,Thursday::192.168.10.8::259::6,0,1.0,19.77435302734375,1.158329725265503,0.0,1.0
Thursday_4997682_192.168.10.8::7007::6,Thursday,192.168.10.8::7007::6,Thursday::192.168.10.8::7007::6,0,1.0,14.173789024353027,1.5029997825622559,0.3020832602864865,1.3020832602864865
Monday_4996908_192.168.10.16::53::17,Monday,192.168.10.16::53::17,Monday::192.168.10.16::53::17,0,0.03580030798912048,2.145862102508545,1.1589759588241577,0.0,0.03580030798912048
Tuesday_4997201_192.168.10.16::80::6,Tuesday,192.168.10.16::80::6,Tuesday::192.168.10.16::80::6,0,0.7234705686569214,19.04380989074707,1.3341752290725708,0.0,0.7234705686569214
Monday_4996905_192.168.10.12::443::6,Monday,192.168.10.12::443::6,Monday::192.168.10.12::443::6,0,0.472222238779068,8.702083587646484,1.2032599449157715,0.0,0.472222238779068
Thursday_4997683_192.168.10.8::2119::6,Thursday,192.168.10.8::2119::6,Thursday::192.168.10.8::2119::6,0,1.0,30.116107940673828,1.6350007057189941,0.6450265176935464,1.6450265176935464
Thursday_4997679_192.168.10.8::9220::6,Thursday,192.168.10.8::9220::6,Thursday::192.168.10.8::9220::6,0,1.0,25.797088623046875,1.2777754068374634,0.0,1.0
Monday_4996800_192.168.10.9::53::17,Monday,192.168.10.9::53::17,Monday::192.168.10.9::53::17,0,0.0,1.9594806432724,1.0505762100219727,0.0,0.0
Thursday_4997677_192.168.10.8::2004::6,Thursday,192.168.10.8::2004::6,Thursday::192.168.10.8::2004::6,0,1.0,33.82596969604492,1.1243356466293335,0.0,1.0
Thursday_4997678_192.168.10.8::2009::6,Thursday,192.168.10.8::2009::6,Thursday::192.168.10.8::2009::6,0,1.0,14.266667366027832,1.917807936668396,1.379770114031097,2.379770114031097
Thursday_4997770_192.168.10.9::53::17,Thursday,192.168.10.9::53::17,Thursday::192.168.10.9::53::17,0,0.02928677760064602,1.6682668924331665,0.9448000192642212,0.0,0.02928677760064602
Wednesday_4997464_192.168.10.19::123::17,Wednesday,192.168.10.19::123::17,Wednesday::192.168.10.19::123::17,0,0.1352526992559433,2.5597236156463623,2.088136911392212,1.8222910602916789,1.9575437595476222
Thursday_4997684_192.168.10.8::1028::6,Thursday,192.168.10.8::1028::6,Thursday::192.168.10.8::1028::6,0,1.0,15.18869686126709,1.5278743505477905,0.3667083035630658,1.3667083035630658
Wednesday_4997473_192.168.10.25::443::6,Wednesday,192.168.10.25::443::6,Wednesday::192.168.10.25::443::6,0,0.8698967099189758,14.200571060180664,1.2306452989578247,0.0,0.8698967099189758
Thursday_4997683_192.168.10.17::443::6,Thursday,192.168.10.17::443::6,Thursday::192.168.10.17::443::6,0,0.9070591330528259,9.91313648223877,1.796937108039856,1.0657432519148222,1.9728023849676481
Thursday_4997778_192.168.10.5::53::17,Thursday,192.168.10.5::53::17,Thursday::192.168.10.5::53::17,0,0.018165459856390953,1.6254810094833374,0.9541047215461731,0.0,0.018165459856390953
Thursday_4997678_192.168.10.8::8080::6,Thursday,192.168.10.8::8080::6,Thursday::192.168.10.8::8080::6,0,1.0,16.734167098999023,1.6321150064468384,0.6375293647598871,1.637529364759887
Friday_4997982_192.168.10.50::137::17,Friday,192.168.10.50::137::17,Friday::192.168.10.50::137::17,0,1.0,11.54866886138916,1.2111599445343018,0.0,1.0
Thursday_4997684_192.168.10.8::1165::6,Thursday,192.168.10.8::1165::6,Thursday::192.168.10.8::1165::6,0,1.0,32.221553802490234,1.7143683433532715,0.8512265618453799,1.85122656184538
Monday_4996916_192.168.10.16::80::6,Monday,192.168.10.16::80::6,Monday::192.168.10.16::80::6,0,0.45048150420188904,8.120560646057129,1.1587907075881958,0.0,0.45048150420188904
Thursday_4997683_192.168.10.8::38292::6,Thursday,192.168.10.8::38292::6,Thursday::192.168.10.8::38292::6,0,1.0,23.506254196166992,1.1761854887008667,0.0,1.0
Thursday_4997682_192.168.10.8::9099::6,Thursday,192.168.10.8::9099::6,Thursday::192.168.10.8::9099::6,0,1.0,29.587814331054688,1.0237022638320923,0.0,1.0
Monday_4996808_192.168.10.14::80::6,Monday,192.168.10.14::80::6,Monday::192.168.10.14::80::6,0,0.615240216255188,11.845206260681152,1.2828645706176758,0.0,0.615240216255188
Tuesday_4997178_192.168.10.8::53::17,Tuesday,192.168.10.8::53::17,Tuesday::192.168.10.8::53::17,0,0.010510834865272045,1.6692379713058472,0.9885478615760803,0.0,0.010510834865272045
Thursday_4997788_192.168.10.8::22::6,Thursday,192.168.10.8::22::6,Thursday::192.168.10.8::22::6,0,1.0,10.748259544372559,1.2839008569717407,0.0,1.0
Friday_4998044_192.168.10.12::443::6,Friday,192.168.10.12::443::6,Friday::192.168.10.12::443::6,0,0.5852248072624207,6.679531097412109,1.416324257850647,0.07689705649933597,0.6621218637617566
Friday_4998039_192.168.10.12::53::17,Friday,192.168.10.12::53::17,Friday::192.168.10.12::53::17,0,0.07452758401632309,2.749591588973999,1.254267930984497,0.0,0.07452758401632309
Thursday_4997750_192.168.10.12::80::6,Thursday,192.168.10.12::80::6,Thursday::192.168.10.12::80::6,0,0.30548784136772156,8.335040092468262,1.5507723093032837,0.42619804329963573,0.7316858846673573
Thursday_4997677_192.168.10.8::6779::6,Thursday,192.168.10.8::6779::6,Thursday::192.168.10.8::6779::6,0,1.0,18.986682891845703,1.648694396018982,0.6806032291671854,1.6806032291671853
Friday_4998060_192.168.10.5::443::6,Friday,192.168.10.5::443::6,Friday::192.168.10.5::443::6,0,0.27595236897468567,4.887123107910156,1.132548451423645,0.0,0.27595236897468567
Thursday_4997678_192.168.10.8::2003::6,Thursday,192.168.10.8::2003::6,Thursday::192.168.10.8::2003::6,0,1.0,25.653745651245117,1.4412237405776978,0.1415868291915031,1.141586829191503
Thursday_4997679_192.168.10.8::5054::6,Thursday,192.168.10.8::5054::6,Thursday::192.168.10.8::5054::6,0,1.0,27.195653915405273,1.3760873079299927,0.0,1.0
Thursday_4997682_192.168.10.8::1124::6,Thursday,192.168.10.8::1124::6,Thursday::192.168.10.8::1124::6,0,1.0,9.268087387084961,1.4742919206619263,0.22749917831305305,1.227499178313053
Thursday_4997682_192.168.10.8::900::6,Thursday,192.168.10.8::900::6,Thursday::192.168.10.8::900::6,0,1.0,19.09865951538086,1.389892816543579,0.008227199023822893,1.008227199023823
